2809,531ec361b842699982e48498380f2569f5da078e6dc0121b929f8bf23b8bacc3,1
1864,2d19dd4a1ab55bfa9b55bdf1aa53186ab219fd059064a0d5b9cbb34d3dffe654,1
124,23102cb53d9f55ed2207fbd9a2814a7da156721083606855c62ed1dadec81c27,1
515,dc028cabc697be59094f5bad2310f034eedc31acd64065259db6a600729d71db,1
2328,9b293b41a21d54ec5e645139e0c8f4c06b830cfc1774dd36d65e0b52a7c60f2e,1
832,7bbbe908ce3cb4c151c91dff4ddeae92ee75ff461c822eb0d2a90acb8190d10f,1
66,43935b6ffbe70b907fdf6b943100cd4d8962de087e4e259a62ed29f22698a4a0,1
1381,569041bd245cdf1ccb7e8f96dc420bf1f139bac81fba58f507d993bc66144e75,1
1170,0e7d05e7f20e060684e3ce662a0c65a57502f0cf8668e60c0e00bcb2c0f94968,1
2055,5bfb2cb7668ba40e659a4c01ebed994340ecf2bff7c8956d725e59b3d6c2b93b,1
1749,3533bf9ea1f53546af0bd8456b3ee3fd84aa9b8b233359c3ce3b60b947446c8c,1
2109,c07cb070fd8ed811dc226d0cb66058d1fe8a0762fce48e7de214a02a30b9e8d1,1
600,1353c16e4ab1a842ce592deb36dcf4e8460cd8b9cf7df74a82f8c17f4db02884,1
1618,6c0d0b49ca3d9ef5e0d17a5ff903bbfee72f68181c9dd0458b248e69f13ceb42,1
905,2e72cb6db25a4f8dba628b4afd45438ca425f0cdeb684397d36c618cdd57be30,1
976,87569e9eb00a95b151f227a2dcfc82b3dd535d0ff3e2036f78da40bfee3051aa,1
2544,46304d010b1106ad7e2a809520eb9ca81129a32514096c8429d45252626d57bd,1
781,4df8eed1a10cea0aee710d0cef4209b8787008c53a13cc49d2844ac45abf7dd4,1
1491,eba5d2861253247b672176d5aeba7d4ad5041ccd666056d2e266bf651e9146f4,1
2743,a09ee8260b9c1d4ce40e2214c0168d9b0135c78edaebcaffa2f1a8af25d11289,1
1072,cb48d6151c03cab226db89523d91079c7fb449e283789a26332b2bf90e387b18,1
2057,6a61b05ebdc5f665a51149128b8a10e6de01de595ce939fbf677010381694fad,1
3029,b8e89d153cbabb5f5fdf7a2c74774a86d29d00ec07e584ed05824a9edd46aee8,1
561,52972a9729ec88dcb2275c8bfa8c0a837739dc35548683b04e0ecf6fc4b0c43f,1
492,394ffc4aac2e725e71d861b05b703dff616a041b32178095bbad8647c015f0ff,1
253,48f09f225e1d2b0a8e5863875d5a922e492ee51ba025cfc6e38b9ec9878d4832,1
2138,89b6a71e9d61b6cc8146333ed3e1a954d308b3e07446cd9072bedc414481c13c,1
2070,cf3351b6ba609e938d0b01e3dcfa3571734aa9f788079413a346460451137893,1
442,6e70f5bed08077bde8e43b48702ed1452cf487b061d5dab7506ad3c2a5e55c80,1
2469,6cfaefc7ba75dfef3156a253cebc89f993a2d49e4a903ede8e85c7987b556343,1
720,62f7fa52aa3aa2b067f929434346cc0c65aa979918b8dd54a8ecefaff1d2eab6,1
942,c70e634f04628162d8d0d4b095557dc61dc5e6d91e767d584a05203ebc06d8cc,1
409,8f790bd7de10a0db248179733f7a80cd947308142c4b039efb360b51ec3dcd85,1
1576,d4244bc32144d72a6e099ea123b17db84033540e716320196c135215cece26ee,1
2462,838d0714f70fbffa692f6ebfb59d3cdeb62bafdf5761e1a499d95a1952c7a7f0,1
2516,70d36da9200d5c68492504a5441fc9017fe3326aff1bfaa6205887e886708b44,1
1036,3a90eb2b223e9c3eaaef4f35bf52bbb3d273a27cf905da126b4f14628f254ce5,1
2619,ced1c835939c907ac2f5e7376994b84e1fb510df12993bc34165ec38f7f3c28f,1
191,b79c2c62f8160ce41d914024141d82e7b30b6f51a42edd1466f1c7dae1b23b77,1
945,398d4e24ec3517797052692a122e0291be6a49fbb431a7613ce4a58a96614fb2,1
